state,date,division,index
Melaka,1/9/2024,overall,129.1
Melaka,1/10/2024,overall,129.5
Melaka,1/11/2024,overall,129.4
Melaka,1/12/2024,overall,129.7
Melaka,1/1/2025,overall,130
Melaka,1/2/2025,overall,130.4
Melaka,1/3/2025,overall,130.3
Melaka,1/4/2025,overall,130.4
Melaka,1/5/2025,overall,130.6
Melaka,1/6/2025,overall,130.6
Melaka,1/7/2025,overall,130.8
Negeri Sembilan,1/1/2010,overall,99.3
Negeri Sembilan,1/2/2010,overall,99.3
Negeri Sembilan,1/3/2010,overall,99.2
Negeri Sembilan,1/4/2010,overall,99.3
Negeri Sembilan,1/5/2010,overall,99.5
Negeri Sembilan,1/6/2010,overall,99.7
Negeri Sembilan,1/7/2010,overall,99.9
Negeri Sembilan,1/8/2010,overall,100.3
Negeri Sembilan,1/9/2010,overall,100.3
Negeri Sembilan,1/10/2010,overall,100.7
Negeri Sembilan,1/11/2010,overall,101
Negeri Sembilan,1/12/2010,overall,101.5
Negeri Sembilan,1/1/2011,overall,102.1
Negeri Sembilan,1/2/2011,overall,102.8
Negeri Sembilan,1/3/2011,overall,102.8
Negeri Sembilan,1/4/2011,overall,103.2
Negeri Sembilan,1/5/2011,overall,103.5
Negeri Sembilan,1/6/2011,overall,103.8
Negeri Sembilan,1/7/2011,overall,104.1
Negeri Sembilan,1/8/2011,overall,104.2
Negeri Sembilan,1/9/2011,overall,104.4
Negeri Sembilan,1/10/2011,overall,104.7
Negeri Sembilan,1/11/2011,overall,104.6
Negeri Sembilan,1/12/2011,overall,104.7
Negeri Sembilan,1/1/2012,overall,104.9
Negeri Sembilan,1/2/2012,overall,104.8
Negeri Sembilan,1/3/2012,overall,104.6
Negeri Sembilan,1/4/2012,overall,104.6
Negeri Sembilan,1/5/2012,overall,104.8
Negeri Sembilan,1/6/2012,overall,105.1
Negeri Sembilan,1/7/2012,overall,105
Negeri Sembilan,1/8/2012,overall,105.1
Negeri Sembilan,1/9/2012,overall,105.3
Negeri Sembilan,1/10/2012,overall,105.5
Negeri Sembilan,1/11/2012,overall,105.5
Negeri Sembilan,1/12/2012,overall,105.6
Negeri Sembilan,1/1/2013,overall,106
Negeri Sembilan,1/2/2013,overall,106.4
Negeri Sembilan,1/3/2013,overall,106.5
Negeri Sembilan,1/4/2013,overall,106.5
Negeri Sembilan,1/5/2013,overall,106.7
Negeri Sembilan,1/6/2013,overall,106.8
Negeri Sembilan,1/7/2013,overall,107
Negeri Sembilan,1/8/2013,overall,107
Negeri Sembilan,1/9/2013,overall,108.2
Negeri Sembilan,1/10/2013,overall,108.5
Negeri Sembilan,1/11/2013,overall,108.8
Negeri Sembilan,1/12/2013,overall,109.2
Negeri Sembilan,1/1/2014,overall,109.5
Negeri Sembilan,1/2/2014,overall,109.5
Negeri Sembilan,1/3/2014,overall,109.6
Negeri Sembilan,1/4/2014,overall,109.7
Negeri Sembilan,1/5/2014,overall,109.8
Negeri Sembilan,1/6/2014,overall,110
Negeri Sembilan,1/7/2014,overall,110.1
Negeri Sembilan,1/8/2014,overall,110.5
Negeri Sembilan,1/9/2014,overall,110.7
Negeri Sembilan,1/10/2014,overall,111.6
Negeri Sembilan,1/11/2014,overall,112.1
Negeri Sembilan,1/12/2014,overall,112.1
Negeri Sembilan,1/1/2015,overall,110.8
Negeri Sembilan,1/2/2015,overall,109.8
Negeri Sembilan,1/3/2015,overall,111.1
Negeri Sembilan,1/4/2015,overall,112.1
Negeri Sembilan,1/5/2015,overall,112.5
Negeri Sembilan,1/6/2015,overall,113.4
Negeri Sembilan,1/7/2015,overall,114.4
Negeri Sembilan,1/8/2015,overall,114.3
Negeri Sembilan,1/9/2015,overall,114.1
Negeri Sembilan,1/10/2015,overall,114.6
Negeri Sembilan,1/11/2015,overall,115.4
Negeri Sembilan,1/12/2015,overall,115.4
Negeri Sembilan,1/1/2016,overall,114.9
Negeri Sembilan,1/2/2016,overall,114.7
Negeri Sembilan,1/3/2016,overall,113.9
Negeri Sembilan,1/4/2016,overall,114.5
Negeri Sembilan,1/5/2016,overall,114.7
Negeri Sembilan,1/6/2016,overall,115
Negeri Sembilan,1/7/2016,overall,115.4
Negeri Sembilan,1/8/2016,overall,115.9
Negeri Sembilan,1/9/2016,overall,115.5
Negeri Sembilan,1/10/2016,overall,116
Negeri Sembilan,1/11/2016,overall,117.2
Negeri Sembilan,1/12/2016,overall,117.2
Negeri Sembilan,1/1/2017,overall,118.7
Negeri Sembilan,1/2/2017,overall,120.6
Negeri Sembilan,1/3/2017,overall,120.4
Negeri Sembilan,1/4/2017,overall,120
Negeri Sembilan,1/5/2017,overall,119.6
Negeri Sembilan,1/6/2017,overall,119.3
Negeri Sembilan,1/7/2017,overall,119.2
Negeri Sembilan,1/8/2017,overall,120.3
Negeri Sembilan,1/9/2017,overall,120.8
Negeri Sembilan,1/10/2017,overall,120.6
Negeri Sembilan,1/11/2017,overall,121.5
Negeri Sembilan,1/12/2017,overall,121.7
Negeri Sembilan,1/1/2018,overall,122
Negeri Sembilan,1/2/2018,overall,122.2
Negeri Sembilan,1/3/2018,overall,121.7
Negeri Sembilan,1/4/2018,overall,121.6
Negeri Sembilan,1/5/2018,overall,121.7
Negeri Sembilan,1/6/2018,overall,120.6
Negeri Sembilan,1/7/2018,overall,120.8
Negeri Sembilan,1/8/2018,overall,121
Negeri Sembilan,1/9/2018,overall,121.7
Negeri Sembilan,1/10/2018,overall,121.9
Negeri Sembilan,1/11/2018,overall,122.2
Negeri Sembilan,1/12/2018,overall,122.2
Negeri Sembilan,1/1/2019,overall,121.5
Negeri Sembilan,1/2/2019,overall,121.9
Negeri Sembilan,1/3/2019,overall,122.1
Negeri Sembilan,1/4/2019,overall,122.2
Negeri Sembilan,1/5/2019,overall,122.4
Negeri Sembilan,1/6/2019,overall,122.3
Negeri Sembilan,1/7/2019,overall,122.5
Negeri Sembilan,1/8/2019,overall,122.8
Negeri Sembilan,1/9/2019,overall,122.8
Negeri Sembilan,1/10/2019,overall,123
Negeri Sembilan,1/11/2019,overall,123.1
Negeri Sembilan,1/12/2019,overall,123.2
Negeri Sembilan,1/1/2020,overall,123.4
Negeri Sembilan,1/2/2020,overall,123.3
Negeri Sembilan,1/3/2020,overall,121.4
Negeri Sembilan,1/4/2020,overall,117.7
Negeri Sembilan,1/5/2020,overall,118
Negeri Sembilan,1/6/2020,overall,119.4
Negeri Sembilan,1/7/2020,overall,120.3
Negeri Sembilan,1/8/2020,overall,120.5
Negeri Sembilan,1/9/2020,overall,120.5
Negeri Sembilan,1/10/2020,overall,120.5
Negeri Sembilan,1/11/2020,overall,120.1
Negeri Sembilan,1/12/2020,overall,120.9
Negeri Sembilan,1/1/2021,overall,122.8
Negeri Sembilan,1/2/2021,overall,123.2
Negeri Sembilan,1/3/2021,overall,123.6
Negeri Sembilan,1/4/2021,overall,123.6
Negeri Sembilan,1/5/2021,overall,123.6
Negeri Sembilan,1/6/2021,overall,123.6
Negeri Sembilan,1/7/2021,overall,122.8
Negeri Sembilan,1/8/2021,overall,122.9
Negeri Sembilan,1/9/2021,overall,123.2
Negeri Sembilan,1/10/2021,overall,124.3
Negeri Sembilan,1/11/2021,overall,124.6
Negeri Sembilan,1/12/2021,overall,124.9
Negeri Sembilan,1/1/2022,overall,125
Negeri Sembilan,1/2/2022,overall,125.4
Negeri Sembilan,1/3/2022,overall,125.6
Negeri Sembilan,1/4/2022,overall,125.8
Negeri Sembilan,1/5/2022,overall,126.4
Negeri Sembilan,1/6/2022,overall,127.2
Negeri Sembilan,1/7/2022,overall,127.5
Negeri Sembilan,1/8/2022,overall,127.7
Negeri Sembilan,1/9/2022,overall,127.9
Negeri Sembilan,1/10/2022,overall,128.1
Negeri Sembilan,1/11/2022,overall,128.5
Negeri Sembilan,1/12/2022,overall,128.7
Negeri Sembilan,1/1/2023,overall,128.9
Negeri Sembilan,1/2/2023,overall,129.2
Negeri Sembilan,1/3/2023,overall,129.2
Negeri Sembilan,1/4/2023,overall,129.2
Negeri Sembilan,1/5/2023,overall,129.3
Negeri Sembilan,1/6/2023,overall,129.5
Negeri Sembilan,1/7/2023,overall,129.5
Negeri Sembilan,1/8/2023,overall,129.7
Negeri Sembilan,1/9/2023,overall,129.6
Negeri Sembilan,1/10/2023,overall,129.8
Negeri Sembilan,1/11/2023,overall,129.7
Negeri Sembilan,1/12/2023,overall,130
Negeri Sembilan,1/1/2024,overall,130.1
Negeri Sembilan,1/2/2024,overall,130.5
Negeri Sembilan,1/3/2024,overall,130.4
Negeri Sembilan,1/4/2024,overall,130.5
Negeri Sembilan,1/5/2024,overall,130.8
Negeri Sembilan,1/6/2024,overall,131.1
Negeri Sembilan,1/7/2024,overall,131.2
Negeri Sembilan,1/8/2024,overall,131.6
Negeri Sembilan,1/9/2024,overall,131.5
Negeri Sembilan,1/10/2024,overall,131.7
Negeri Sembilan,1/11/2024,overall,131.6
Negeri Sembilan,1/12/2024,overall,131.8
Negeri Sembilan,1/1/2025,overall,132.1
Negeri Sembilan,1/2/2025,overall,132.4
Negeri Sembilan,1/3/2025,overall,132.6
Negeri Sembilan,1/4/2025,overall,132.7
Negeri Sembilan,1/5/2025,overall,132.9
Negeri Sembilan,1/6/2025,overall,133.2
Negeri Sembilan,1/7/2025,overall,133.1
Pahang,1/1/2010,overall,99.4
Pahang,1/2/2010,overall,99.3
Pahang,1/3/2010,overall,99.3
Pahang,1/4/2010,overall,99.4
Pahang,1/5/2010,overall,99.8
Pahang,1/6/2010,overall,99.9
Pahang,1/7/2010,overall,100.1
Pahang,1/8/2010,overall,100.3
Pahang,1/9/2010,overall,100.2
Pahang,1/10/2010,overall,100.4
Pahang,1/11/2010,overall,100.6
Pahang,1/12/2010,overall,101.2
Pahang,1/1/2011,overall,101.6
Pahang,1/2/2011,overall,102
Pahang,1/3/2011,overall,102.1
Pahang,1/4/2011,overall,102.5
Pahang,1/5/2011,overall,102.8
Pahang,1/6/2011,overall,103.1
Pahang,1/7/2011,overall,103.3
Pahang,1/8/2011,overall,103.4
Pahang,1/9/2011,overall,103.6
Pahang,1/10/2011,overall,104
Pahang,1/11/2011,overall,104
Pahang,1/12/2011,overall,104.2
Pahang,1/1/2012,overall,104.4
Pahang,1/2/2012,overall,104.4
Pahang,1/3/2012,overall,104.4
Pahang,1/4/2012,overall,104.4
Pahang,1/5/2012,overall,104.8
Pahang,1/6/2012,overall,104.9
Pahang,1/7/2012,overall,105
Pahang,1/8/2012,overall,105
Pahang,1/9/2012,overall,105.3
Pahang,1/10/2012,overall,105.4
Pahang,1/11/2012,overall,105.8
Pahang,1/12/2012,overall,105.8
Pahang,1/1/2013,overall,106.4
Pahang,1/2/2013,overall,106.4
Pahang,1/3/2013,overall,106.7
Pahang,1/4/2013,overall,106.6
Pahang,1/5/2013,overall,106.9
Pahang,1/6/2013,overall,106.8
Pahang,1/7/2013,overall,107
Pahang,1/8/2013,overall,107
Pahang,1/9/2013,overall,108.2
Pahang,1/10/2013,overall,108.6
Pahang,1/11/2013,overall,108.9
Pahang,1/12/2013,overall,109.5
Pahang,1/1/2014,overall,109.9
Pahang,1/2/2014,overall,110.1
Pahang,1/3/2014,overall,110.2
Pahang,1/4/2014,overall,110.3
Pahang,1/5/2014,overall,110.4
Pahang,1/6/2014,overall,110.4
Pahang,1/7/2014,overall,110.3
Pahang,1/8/2014,overall,110.5
Pahang,1/9/2014,overall,110.5
Pahang,1/10/2014,overall,111.2
Pahang,1/11/2014,overall,111.6
Pahang,1/12/2014,overall,111.6
Pahang,1/1/2015,overall,110.7
Pahang,1/2/2015,overall,109.6
Pahang,1/3/2015,overall,110.6
Pahang,1/4/2015,overall,111.6
Pahang,1/5/2015,overall,111.9
Pahang,1/6/2015,overall,112.6
Pahang,1/7/2015,overall,113.2
Pahang,1/8/2015,overall,113.2
Pahang,1/9/2015,overall,113
Pahang,1/10/2015,overall,113.6
Pahang,1/11/2015,overall,114.2
Pahang,1/12/2015,overall,114.4
Pahang,1/1/2016,overall,114
Pahang,1/2/2016,overall,113.9
Pahang,1/3/2016,overall,113.3
Pahang,1/4/2016,overall,113.7
Pahang,1/5/2016,overall,113.9
Pahang,1/6/2016,overall,114.1
Pahang,1/7/2016,overall,114.5
Pahang,1/8/2016,overall,114.8
Pahang,1/9/2016,overall,114.5
Pahang,1/10/2016,overall,114.7
Pahang,1/11/2016,overall,115.9
Pahang,1/12/2016,overall,115.8
Pahang,1/1/2017,overall,116.8
Pahang,1/2/2017,overall,118.3
Pahang,1/3/2017,overall,118.1
Pahang,1/4/2017,overall,117.8
Pahang,1/5/2017,overall,117.5
Pahang,1/6/2017,overall,117.2
Pahang,1/7/2017,overall,117.2
Pahang,1/8/2017,overall,118.1
Pahang,1/9/2017,overall,118.3
Pahang,1/10/2017,overall,118.3
Pahang,1/11/2017,overall,118.9
Pahang,1/12/2017,overall,119.2
Pahang,1/1/2018,overall,119.5
Pahang,1/2/2018,overall,119.3
Pahang,1/3/2018,overall,118.9
Pahang,1/4/2018,overall,118.8
Pahang,1/5/2018,overall,119
Pahang,1/6/2018,overall,117.8
Pahang,1/7/2018,overall,118
Pahang,1/8/2018,overall,118.1
Pahang,1/9/2018,overall,118.3
Pahang,1/10/2018,overall,118.7
Pahang,1/11/2018,overall,118.8
Pahang,1/12/2018,overall,119.1
Pahang,1/1/2019,overall,118.2
Pahang,1/2/2019,overall,118.4
Pahang,1/3/2019,overall,118.7
Pahang,1/4/2019,overall,118.6
Pahang,1/5/2019,overall,118.9
Pahang,1/6/2019,overall,118.8
Pahang,1/7/2019,overall,119
Pahang,1/8/2019,overall,119.1
Pahang,1/9/2019,overall,119.1
Pahang,1/10/2019,overall,119.6
Pahang,1/11/2019,overall,119.7
Pahang,1/12/2019,overall,119.9
Pahang,1/1/2020,overall,120
Pahang,1/2/2020,overall,120.2
Pahang,1/3/2020,overall,118.6
Pahang,1/4/2020,overall,114.9
Pahang,1/5/2020,overall,115.2
Pahang,1/6/2020,overall,116.8
Pahang,1/7/2020,overall,117.5
Pahang,1/8/2020,overall,117.5
Pahang,1/9/2020,overall,117.5
Pahang,1/10/2020,overall,117.5
Pahang,1/11/2020,overall,117.2
Pahang,1/12/2020,overall,118.3
Pahang,1/1/2021,overall,120.1
Pahang,1/2/2021,overall,120.4
Pahang,1/3/2021,overall,120.9
Pahang,1/4/2021,overall,121.3
Pahang,1/5/2021,overall,121.1
Pahang,1/6/2021,overall,121.3
Pahang,1/7/2021,overall,120.4
Pahang,1/8/2021,overall,120.3
Pahang,1/9/2021,overall,120.8
Pahang,1/10/2021,overall,121.8
Pahang,1/11/2021,overall,122
Pahang,1/12/2021,overall,122.5
Pahang,1/1/2022,overall,122.6
Pahang,1/2/2022,overall,122.7
Pahang,1/3/2022,overall,123.1
Pahang,1/4/2022,overall,123.3
Pahang,1/5/2022,overall,123.9
Pahang,1/6/2022,overall,124.5
Pahang,1/7/2022,overall,125.1
Pahang,1/8/2022,overall,125.4
Pahang,1/9/2022,overall,125.8
Pahang,1/10/2022,overall,126.2
Pahang,1/11/2022,overall,126.7
Pahang,1/12/2022,overall,126.9
Pahang,1/1/2023,overall,127.2
Pahang,1/2/2023,overall,127.6
Pahang,1/3/2023,overall,127.7
Pahang,1/4/2023,overall,127.6
Pahang,1/5/2023,overall,127.8
Pahang,1/6/2023,overall,128.1
Pahang,1/7/2023,overall,128.3
Pahang,1/8/2023,overall,128.2
Pahang,1/9/2023,overall,128.3
Pahang,1/10/2023,overall,128.3
Pahang,1/11/2023,overall,128.4
Pahang,1/12/2023,overall,128.7
Pahang,1/1/2024,overall,129.4
Pahang,1/2/2024,overall,130.6
Pahang,1/3/2024,overall,130.4
Pahang,1/4/2024,overall,130.6
Pahang,1/5/2024,overall,131.1
Pahang,1/6/2024,overall,131.5
Pahang,1/7/2024,overall,131.6
Pahang,1/8/2024,overall,131.8
Pahang,1/9/2024,overall,131.7
Pahang,1/10/2024,overall,131.7
Pahang,1/11/2024,overall,131.5
Pahang,1/12/2024,overall,131.6
Pahang,1/1/2025,overall,131.9
Pahang,1/2/2025,overall,132
Pahang,1/3/2025,overall,131.9
Pahang,1/4/2025,overall,131.9
Pahang,1/5/2025,overall,132
Pahang,1/6/2025,overall,132.4
Pahang,1/7/2025,overall,132.7
Perak,1/1/2010,overall,99.4
Perak,1/2/2010,overall,99.4
Perak,1/3/2010,overall,99.4
Perak,1/4/2010,overall,99.4
Perak,1/5/2010,overall,99.6
Perak,1/6/2010,overall,99.7
Perak,1/7/2010,overall,100
Perak,1/8/2010,overall,100.3
Perak,1/9/2010,overall,100.3
Perak,1/10/2010,overall,100.5
Perak,1/11/2010,overall,100.8
Perak,1/12/2010,overall,101.2
Perak,1/1/2011,overall,101.8
Perak,1/2/2011,overall,102.2
Perak,1/3/2011,overall,102.3
Perak,1/4/2011,overall,102.5
Perak,1/5/2011,overall,102.8
Perak,1/6/2011,overall,103
Perak,1/7/2011,overall,103.2
Perak,1/8/2011,overall,103.3
Perak,1/9/2011,overall,103.5
Perak,1/10/2011,overall,103.8
Perak,1/11/2011,overall,103.8
Perak,1/12/2011,overall,103.9
Perak,1/1/2012,overall,104.2
Perak,1/2/2012,overall,104
Perak,1/3/2012,overall,104
Perak,1/4/2012,overall,103.8
Perak,1/5/2012,overall,104
Perak,1/6/2012,overall,104.2
Perak,1/7/2012,overall,104.1
Perak,1/8/2012,overall,104.1
Perak,1/9/2012,overall,104.5
Perak,1/10/2012,overall,104.7
Perak,1/11/2012,overall,104.8
Perak,1/12/2012,overall,104.7
Perak,1/1/2013,overall,105.1
Perak,1/2/2013,overall,105.4
Perak,1/3/2013,overall,105.4
Perak,1/4/2013,overall,105.4
Perak,1/5/2013,overall,105.6
Perak,1/6/2013,overall,105.7
Perak,1/7/2013,overall,105.9
Perak,1/8/2013,overall,106
Perak,1/9/2013,overall,107.1
Perak,1/10/2013,overall,107.5
Perak,1/11/2013,overall,107.7
Perak,1/12/2013,overall,108
Perak,1/1/2014,overall,108.4
Perak,1/2/2014,overall,108.5
Perak,1/3/2014,overall,108.6
Perak,1/4/2014,overall,108.5
Perak,1/5/2014,overall,108.6
Perak,1/6/2014,overall,108.8
Perak,1/7/2014,overall,108.9
Perak,1/8/2014,overall,109
Perak,1/9/2014,overall,109.1
Perak,1/10/2014,overall,109.9
Perak,1/11/2014,overall,110.2
Perak,1/12/2014,overall,110.1
Perak,1/1/2015,overall,108.9
Perak,1/2/2015,overall,108
Perak,1/3/2015,overall,109.1
Perak,1/4/2015,overall,110.1
Perak,1/5/2015,overall,110.5
Perak,1/6/2015,overall,111.2
Perak,1/7/2015,overall,111.9
Perak,1/8/2015,overall,111.7
Perak,1/9/2015,overall,111.5
Perak,1/10/2015,overall,112.1
Perak,1/11/2015,overall,112.5
Perak,1/12/2015,overall,112.4
Perak,1/1/2016,overall,112.1
Perak,1/2/2016,overall,111.9
Perak,1/3/2016,overall,111.2
Perak,1/4/2016,overall,111.7
Perak,1/5/2016,overall,111.9
Perak,1/6/2016,overall,112
Perak,1/7/2016,overall,112.3
Perak,1/8/2016,overall,112.6
Perak,1/9/2016,overall,112.3
Perak,1/10/2016,overall,112.7
Perak,1/11/2016,overall,113.7
Perak,1/12/2016,overall,113.7
Perak,1/1/2017,overall,114.9
Perak,1/2/2017,overall,116.3
Perak,1/3/2017,overall,116.1
Perak,1/4/2017,overall,115.7
Perak,1/5/2017,overall,115.4
Perak,1/6/2017,overall,115.1
Perak,1/7/2017,overall,115.2
Perak,1/8/2017,overall,116.1
Perak,1/9/2017,overall,116.5
Perak,1/10/2017,overall,116.4
Perak,1/11/2017,overall,117.1
Perak,1/12/2017,overall,117.3
Perak,1/1/2018,overall,117.6
Perak,1/2/2018,overall,117.6
Perak,1/3/2018,overall,117.1
Perak,1/4/2018,overall,117
Perak,1/5/2018,overall,117.3
Perak,1/6/2018,overall,115.7
Perak,1/7/2018,overall,116
Perak,1/8/2018,overall,116
Perak,1/9/2018,overall,116.4
Perak,1/10/2018,overall,116.8
Perak,1/11/2018,overall,116.9
Perak,1/12/2018,overall,117.1
Perak,1/1/2019,overall,116.7
Perak,1/2/2019,overall,116.9
Perak,1/3/2019,overall,117.2
Perak,1/4/2019,overall,117.2
Perak,1/5/2019,overall,117.3
Perak,1/6/2019,overall,117.4
Perak,1/7/2019,overall,117.6
Perak,1/8/2019,overall,117.8
Perak,1/9/2019,overall,117.8
Perak,1/10/2019,overall,117.9
Perak,1/11/2019,overall,118
Perak,1/12/2019,overall,118.1
Perak,1/1/2020,overall,118.3
Perak,1/2/2020,overall,118.4
Perak,1/3/2020,overall,116.9
Perak,1/4/2020,overall,113.7
Perak,1/5/2020,overall,113.9
Perak,1/6/2020,overall,115.1
Perak,1/7/2020,overall,115.8
Perak,1/8/2020,overall,116
Perak,1/9/2020,overall,115.9
Perak,1/10/2020,overall,115.9
Perak,1/11/2020,overall,115.6
Perak,1/12/2020,overall,116.4
Perak,1/1/2021,overall,118.2
Perak,1/2/2021,overall,118.6
Perak,1/3/2021,overall,118.9
Perak,1/4/2021,overall,119
Perak,1/5/2021,overall,119
Perak,1/6/2021,overall,119.2
Perak,1/7/2021,overall,118.4
Perak,1/8/2021,overall,118.4
Perak,1/9/2021,overall,118.8
Perak,1/10/2021,overall,119.8
Perak,1/11/2021,overall,120.2
Perak,1/12/2021,overall,120.7
Perak,1/1/2022,overall,121.1
Perak,1/2/2022,overall,121.2
Perak,1/3/2022,overall,121.5
Perak,1/4/2022,overall,121.8
Perak,1/5/2022,overall,122.3
Perak,1/6/2022,overall,123
Perak,1/7/2022,overall,123.5
Perak,1/8/2022,overall,123.8
Perak,1/9/2022,overall,123.9
Perak,1/10/2022,overall,124.1
Perak,1/11/2022,overall,124.5
Perak,1/12/2022,overall,124.7
Perak,1/1/2023,overall,125.4
Perak,1/2/2023,overall,125.8
Perak,1/3/2023,overall,125.9
Perak,1/4/2023,overall,126
Perak,1/5/2023,overall,126.2
Perak,1/6/2023,overall,126.3
Perak,1/7/2023,overall,126.5
Perak,1/8/2023,overall,126.7
Perak,1/9/2023,overall,126.8
Perak,1/10/2023,overall,126.8
Perak,1/11/2023,overall,126.9
Perak,1/12/2023,overall,127.1
Perak,1/1/2024,overall,127
Perak,1/2/2024,overall,127.3
Perak,1/3/2024,overall,127.2
Perak,1/4/2024,overall,127.3
Perak,1/5/2024,overall,127.7
Perak,1/6/2024,overall,127.9
Perak,1/7/2024,overall,127.8
Perak,1/8/2024,overall,127.9
Perak,1/9/2024,overall,128
Perak,1/10/2024,overall,128.2
Perak,1/11/2024,overall,128.2
Perak,1/12/2024,overall,128.3
Perak,1/1/2025,overall,128.4
Perak,1/2/2025,overall,128.6
Perak,1/3/2025,overall,128.6
Perak,1/4/2025,overall,128.7
Perak,1/5/2025,overall,128.7
Perak,1/6/2025,overall,128.8
Perak,1/7/2025,overall,128.8
Perlis,1/1/2010,overall,99
Perlis,1/2/2010,overall,98.9
Perlis,1/3/2010,overall,98.9
Perlis,1/4/2010,overall,98.8
Perlis,1/5/2010,overall,99.4
Perlis,1/6/2010,overall,99.5
Perlis,1/7/2010,overall,99.9
Perlis,1/8/2010,overall,100.7
Perlis,1/9/2010,overall,100.7
Perlis,1/10/2010,overall,100.9
Perlis,1/11/2010,overall,101.3
Perlis,1/12/2010,overall,102
Perlis,1/1/2011,overall,102.5
Perlis,1/2/2011,overall,102.5
Perlis,1/3/2011,overall,103.3
Perlis,1/4/2011,overall,103.6
Perlis,1/5/2011,overall,102.2
Perlis,1/6/2011,overall,102.3
Perlis,1/7/2011,overall,102.5
Perlis,1/8/2011,overall,102.6
Perlis,1/9/2011,overall,102.9
Perlis,1/10/2011,overall,103.3
Perlis,1/11/2011,overall,103.1
Perlis,1/12/2011,overall,103
Perlis,1/1/2012,overall,103
Perlis,1/2/2012,overall,104
Perlis,1/3/2012,overall,103.9
Perlis,1/4/2012,overall,103.9
Perlis,1/5/2012,overall,104
Perlis,1/6/2012,overall,104.2
Perlis,1/7/2012,overall,104.2
Perlis,1/8/2012,overall,104.3
Perlis,1/9/2012,overall,104.5
Perlis,1/10/2012,overall,104.6
Perlis,1/11/2012,overall,104.6
Perlis,1/12/2012,overall,104.7
Perlis,1/1/2013,overall,104.9
Perlis,1/2/2013,overall,104.8
Perlis,1/3/2013,overall,104.9
Perlis,1/4/2013,overall,105
Perlis,1/5/2013,overall,105
Perlis,1/6/2013,overall,104.9
Perlis,1/7/2013,overall,105.1
Perlis,1/8/2013,overall,105.8
Perlis,1/9/2013,overall,106.8
Perlis,1/10/2013,overall,107.8
Perlis,1/11/2013,overall,107.6
Perlis,1/12/2013,overall,107.9
Perlis,1/1/2014,overall,108.3
Perlis,1/2/2014,overall,107.8
Perlis,1/3/2014,overall,108.1
Perlis,1/4/2014,overall,107.9
Perlis,1/5/2014,overall,107.8
Perlis,1/6/2014,overall,108
Perlis,1/7/2014,overall,108.1
Perlis,1/8/2014,overall,108.1
Perlis,1/9/2014,overall,108.1
Perlis,1/10/2014,overall,108.8
Perlis,1/11/2014,overall,109.3
Perlis,1/12/2014,overall,109.1
Perlis,1/1/2015,overall,107.2
Perlis,1/2/2015,overall,106.4
Perlis,1/3/2015,overall,107.7
Perlis,1/4/2015,overall,108.7
Perlis,1/5/2015,overall,108.8
Perlis,1/6/2015,overall,109.7
Perlis,1/7/2015,overall,110.8
Perlis,1/8/2015,overall,110.1
Perlis,1/9/2015,overall,109.9
Perlis,1/10/2015,overall,110.4
Perlis,1/11/2015,overall,111.1
Perlis,1/12/2015,overall,110.6
Perlis,1/1/2016,overall,110.4
Perlis,1/2/2016,overall,110.4
Perlis,1/3/2016,overall,109.6
Perlis,1/4/2016,overall,109.8
Perlis,1/5/2016,overall,110.1
Perlis,1/6/2016,overall,110.7
Perlis,1/7/2016,overall,111.3
Perlis,1/8/2016,overall,111.2
Perlis,1/9/2016,overall,110.8
Perlis,1/10/2016,overall,111.1
Perlis,1/11/2016,overall,112.2
Perlis,1/12/2016,overall,112.8
Perlis,1/1/2017,overall,114.6
Perlis,1/2/2017,overall,116
Perlis,1/3/2017,overall,115.5
Perlis,1/4/2017,overall,115.1
Perlis,1/5/2017,overall,114.8
Perlis,1/6/2017,overall,114.5
Perlis,1/7/2017,overall,114.1
Perlis,1/8/2017,overall,115.3
Perlis,1/9/2017,overall,115.9
Perlis,1/10/2017,overall,115.2
Perlis,1/11/2017,overall,115.9
Perlis,1/12/2017,overall,116.1
Perlis,1/1/2018,overall,116.1
Perlis,1/2/2018,overall,116
Perlis,1/3/2018,overall,115.3
Perlis,1/4/2018,overall,115.3
Perlis,1/5/2018,overall,115.3
Perlis,1/6/2018,overall,114.2
Perlis,1/7/2018,overall,114.3
Perlis,1/8/2018,overall,114.5
Perlis,1/9/2018,overall,115.1
Perlis,1/10/2018,overall,115.2
Perlis,1/11/2018,overall,115.3
Perlis,1/12/2018,overall,115.6
Perlis,1/1/2019,overall,115
Perlis,1/2/2019,overall,115.2
Perlis,1/3/2019,overall,115.5
Perlis,1/4/2019,overall,115.3
Perlis,1/5/2019,overall,115.5
Perlis,1/6/2019,overall,115.5
Perlis,1/7/2019,overall,115.6
Perlis,1/8/2019,overall,115.9
Perlis,1/9/2019,overall,115.8
Perlis,1/10/2019,overall,115.9
Perlis,1/11/2019,overall,115.9
Perlis,1/12/2019,overall,116.3
Perlis,1/1/2020,overall,116.3
Perlis,1/2/2020,overall,116.1
Perlis,1/3/2020,overall,114.1
Perlis,1/4/2020,overall,110.3
Perlis,1/5/2020,overall,110.6
Perlis,1/6/2020,overall,112.4
Perlis,1/7/2020,overall,113
Perlis,1/8/2020,overall,113.1
Perlis,1/9/2020,overall,112.9
Perlis,1/10/2020,overall,112.9
Perlis,1/11/2020,overall,112.5
Perlis,1/12/2020,overall,113.6
