state,date,division,inflation_yoy,inflation_mom
Terengganu,1/8/2017,9,0.6,-0.2
Terengganu,1/9/2017,9,0.6,0.1
Terengganu,1/10/2017,9,0.6,0
Terengganu,1/11/2017,9,0.6,0
Terengganu,1/12/2017,9,0.5,0
Terengganu,1/1/2018,9,0.6,0.2
Terengganu,1/2/2018,9,0.8,0.4
Terengganu,1/3/2018,9,0.4,-0.4
Terengganu,1/4/2018,9,0.2,-0.1
Terengganu,1/5/2018,9,0.1,0.1
Terengganu,1/6/2018,9,-3,-3.2
Terengganu,1/7/2018,9,-3.2,-0.1
Terengganu,1/8/2018,9,-3,0
Terengganu,1/9/2018,9,-0.8,2.4
Terengganu,1/10/2018,9,-0.8,0
Terengganu,1/11/2018,9,-0.8,0
Terengganu,1/12/2018,9,-0.8,-0.1
Terengganu,1/1/2019,9,-0.9,0.1
Terengganu,1/2/2019,9,-1.2,0.1
Terengganu,1/3/2019,9,-0.9,-0.1
Terengganu,1/4/2019,9,-0.7,0.2
Terengganu,1/5/2019,9,-0.7,0.1
Terengganu,1/6/2019,9,2.5,-0.1
Terengganu,1/7/2019,9,2.7,0.1
Terengganu,1/8/2019,9,2.7,0
Terengganu,1/9/2019,9,2.1,1.8
Terengganu,1/10/2019,9,1.7,-0.4
Terengganu,1/11/2019,9,1.8,0.1
Terengganu,1/12/2019,9,1.9,0
Terengganu,1/1/2020,9,1.8,0
Terengganu,1/2/2020,9,1.7,0
Terengganu,1/3/2020,9,1.8,0
Terengganu,1/4/2020,9,1.6,0
Terengganu,1/5/2020,9,1.5,0
Terengganu,1/6/2020,9,1.7,0.1
Terengganu,1/7/2020,9,1.6,0
Terengganu,1/8/2020,9,1.7,0.1
Terengganu,1/9/2020,9,0,0.1
Terengganu,1/10/2020,9,0.3,-0.1
Terengganu,1/11/2020,9,0.2,0
Terengganu,1/12/2020,9,0.3,0.1
Terengganu,1/1/2021,9,0.6,0.3
Terengganu,1/2/2021,9,0.6,0
Terengganu,1/3/2021,9,0.6,0
Terengganu,1/4/2021,9,0.6,0
Terengganu,1/5/2021,9,0.6,0
Terengganu,1/6/2021,9,0.5,0
Terengganu,1/7/2021,9,0.5,0
Terengganu,1/8/2021,9,0.4,0
Terengganu,1/9/2021,9,0.3,0
Terengganu,1/10/2021,9,0.4,0
Terengganu,1/11/2021,9,0.6,0.2
Terengganu,1/12/2021,9,0.7,0.3
Terengganu,1/1/2022,9,0.6,0.1
Terengganu,1/2/2022,9,1.2,0.6
Terengganu,1/3/2022,9,0.8,-0.4
Terengganu,1/4/2022,9,1.3,0.5
Terengganu,1/5/2022,9,1.6,0.3
Terengganu,1/6/2022,9,1.7,0.1
Terengganu,1/7/2022,9,1.5,-0.2
Terengganu,1/8/2022,9,1.6,0.1
Terengganu,1/9/2022,9,1.7,0.1
Terengganu,1/10/2022,9,1.9,0.2
Terengganu,1/11/2022,9,1.7,0
Terengganu,1/12/2022,9,1.4,0
Terengganu,1/1/2023,9,1.4,0.1
Terengganu,1/2/2023,9,0.9,0.2
Terengganu,1/3/2023,9,1.5,0.2
Terengganu,1/4/2023,9,1,0
Terengganu,1/5/2023,9,0.7,0
Terengganu,1/6/2023,9,0.8,0.2
Terengganu,1/7/2023,9,0.9,-0.1
Terengganu,1/8/2023,9,1,0.2
Terengganu,1/9/2023,9,0.8,-0.1
Terengganu,1/10/2023,9,0.6,0
Terengganu,1/11/2023,9,0.5,-0.2
Terengganu,1/12/2023,9,0.5,0
Terengganu,1/1/2024,9,0.2,-0.2
Terengganu,1/2/2024,9,0,0
Terengganu,1/3/2024,9,-0.3,-0.1
Terengganu,1/4/2024,9,-0.1,0.2
Terengganu,1/5/2024,9,-0.3,-0.2
Terengganu,1/6/2024,9,-0.3,0.2
Terengganu,1/7/2024,9,0.4,0.5
Terengganu,1/8/2024,9,0.2,0
Terengganu,1/9/2024,9,0.6,0.4
Terengganu,1/10/2024,9,0.5,-0.1
Terengganu,1/11/2024,9,0.7,0
Terengganu,1/12/2024,9,0.8,0.1
Terengganu,1/1/2025,9,1.3,0.3
Terengganu,1/2/2025,9,1.3,0
Terengganu,1/3/2025,9,1.4,0
Terengganu,1/4/2025,9,1.3,0.1
Terengganu,1/5/2025,9,1.3,-0.2
Terengganu,1/6/2025,9,1.1,0
Terengganu,1/7/2025,9,0.8,0.3
W.P. Kuala Lumpur,1/2/2010,9,,-0.3
W.P. Kuala Lumpur,1/3/2010,9,,0.2
W.P. Kuala Lumpur,1/4/2010,9,,-0.1
W.P. Kuala Lumpur,1/5/2010,9,,-0.1
W.P. Kuala Lumpur,1/6/2010,9,,0
W.P. Kuala Lumpur,1/7/2010,9,,0
W.P. Kuala Lumpur,1/8/2010,9,,-0.1
W.P. Kuala Lumpur,1/9/2010,9,,-0.1
W.P. Kuala Lumpur,1/10/2010,9,,-0.2
W.P. Kuala Lumpur,1/11/2010,9,,-0.1
W.P. Kuala Lumpur,1/12/2010,9,,-0.1
W.P. Kuala Lumpur,1/1/2011,9,-0.8,0.1
W.P. Kuala Lumpur,1/2/2011,9,0,0.5
W.P. Kuala Lumpur,1/3/2011,9,-0.3,-0.1
W.P. Kuala Lumpur,1/4/2011,9,1.1,1.3
W.P. Kuala Lumpur,1/5/2011,9,1.3,0.1
W.P. Kuala Lumpur,1/6/2011,9,1.4,0.1
W.P. Kuala Lumpur,1/7/2011,9,1.2,-0.2
W.P. Kuala Lumpur,1/8/2011,9,1.1,-0.2
W.P. Kuala Lumpur,1/9/2011,9,1.2,0
W.P. Kuala Lumpur,1/10/2011,9,1.4,0
W.P. Kuala Lumpur,1/11/2011,9,1.7,0.2
W.P. Kuala Lumpur,1/12/2011,9,1.7,-0.1
W.P. Kuala Lumpur,1/1/2012,9,1.7,0.1
W.P. Kuala Lumpur,1/2/2012,9,1.8,0.6
W.P. Kuala Lumpur,1/3/2012,9,2,0.1
W.P. Kuala Lumpur,1/4/2012,9,0.8,0.1
W.P. Kuala Lumpur,1/5/2012,9,0.7,0
W.P. Kuala Lumpur,1/6/2012,9,0.6,0
W.P. Kuala Lumpur,1/7/2012,9,1,0.2
W.P. Kuala Lumpur,1/8/2012,9,0.7,-0.5
W.P. Kuala Lumpur,1/9/2012,9,0.5,-0.2
W.P. Kuala Lumpur,1/10/2012,9,0.3,-0.2
W.P. Kuala Lumpur,1/11/2012,9,0.1,0
W.P. Kuala Lumpur,1/12/2012,9,0.1,-0.1
W.P. Kuala Lumpur,1/1/2013,9,0.2,0.2
W.P. Kuala Lumpur,1/2/2013,9,-0.7,-0.3
W.P. Kuala Lumpur,1/3/2013,9,-0.8,0
W.P. Kuala Lumpur,1/4/2013,9,-1,-0.1
W.P. Kuala Lumpur,1/5/2013,9,-1.2,-0.2
W.P. Kuala Lumpur,1/6/2013,9,-1.2,0
W.P. Kuala Lumpur,1/7/2013,9,-1.4,0
W.P. Kuala Lumpur,1/8/2013,9,-0.9,0
W.P. Kuala Lumpur,1/9/2013,9,-0.7,0
W.P. Kuala Lumpur,1/10/2013,9,-0.4,0.1
W.P. Kuala Lumpur,1/11/2013,9,0.1,0.5
W.P. Kuala Lumpur,1/12/2013,9,1.3,1.1
W.P. Kuala Lumpur,1/1/2014,9,1.2,0.1
W.P. Kuala Lumpur,1/2/2014,9,1.5,0
W.P. Kuala Lumpur,1/3/2014,9,1.7,0.2
W.P. Kuala Lumpur,1/4/2014,9,1.4,-0.4
W.P. Kuala Lumpur,1/5/2014,9,1.6,0
W.P. Kuala Lumpur,1/6/2014,9,1.4,-0.2
W.P. Kuala Lumpur,1/7/2014,9,1.4,0
W.P. Kuala Lumpur,1/8/2014,9,1.4,0
W.P. Kuala Lumpur,1/9/2014,9,1.3,-0.1
W.P. Kuala Lumpur,1/10/2014,9,1.2,0
W.P. Kuala Lumpur,1/11/2014,9,0.7,0
W.P. Kuala Lumpur,1/12/2014,9,-0.5,-0.1
W.P. Kuala Lumpur,1/1/2015,9,-0.3,0.3
W.P. Kuala Lumpur,1/2/2015,9,0.1,0.4
W.P. Kuala Lumpur,1/3/2015,9,0.1,0.2
W.P. Kuala Lumpur,1/4/2015,9,2.1,1.7
W.P. Kuala Lumpur,1/5/2015,9,2.3,0.2
W.P. Kuala Lumpur,1/6/2015,9,2.4,-0.1
W.P. Kuala Lumpur,1/7/2015,9,2.5,0.1
W.P. Kuala Lumpur,1/8/2015,9,3.4,0.9
W.P. Kuala Lumpur,1/9/2015,9,4,0.5
W.P. Kuala Lumpur,1/10/2015,9,4.1,0.1
W.P. Kuala Lumpur,1/11/2015,9,4.1,0
W.P. Kuala Lumpur,1/12/2015,9,4.2,0
W.P. Kuala Lumpur,1/1/2016,9,4.2,0.3
W.P. Kuala Lumpur,1/2/2016,9,6.8,2.9
W.P. Kuala Lumpur,1/3/2016,9,6.4,-0.2
W.P. Kuala Lumpur,1/4/2016,9,5.3,0.5
W.P. Kuala Lumpur,1/5/2016,9,4.8,-0.3
W.P. Kuala Lumpur,1/6/2016,9,4.9,0
W.P. Kuala Lumpur,1/7/2016,9,4.8,0
W.P. Kuala Lumpur,1/8/2016,9,5.6,1.6
W.P. Kuala Lumpur,1/9/2016,9,5.1,0
W.P. Kuala Lumpur,1/10/2016,9,5,0
W.P. Kuala Lumpur,1/11/2016,9,4.8,-0.2
W.P. Kuala Lumpur,1/12/2016,9,5.2,0.4
W.P. Kuala Lumpur,1/1/2017,9,4.6,-0.3
W.P. Kuala Lumpur,1/2/2017,9,2.6,0.9
W.P. Kuala Lumpur,1/3/2017,9,2.1,-0.6
W.P. Kuala Lumpur,1/4/2017,9,1.6,0.1
W.P. Kuala Lumpur,1/5/2017,9,1.6,-0.3
W.P. Kuala Lumpur,1/6/2017,9,1.9,0.3
W.P. Kuala Lumpur,1/7/2017,9,1.6,-0.3
W.P. Kuala Lumpur,1/8/2017,9,-0.2,-0.2
W.P. Kuala Lumpur,1/9/2017,9,-0.2,0
W.P. Kuala Lumpur,1/10/2017,9,0,0.2
W.P. Kuala Lumpur,1/11/2017,9,0,-0.2
W.P. Kuala Lumpur,1/12/2017,9,-0.4,-0.1
W.P. Kuala Lumpur,1/1/2018,9,0,0.2
W.P. Kuala Lumpur,1/2/2018,9,-0.5,0.4
W.P. Kuala Lumpur,1/3/2018,9,-0.3,-0.4
W.P. Kuala Lumpur,1/4/2018,9,0.2,0.5
W.P. Kuala Lumpur,1/5/2018,9,0.4,0
W.P. Kuala Lumpur,1/6/2018,9,-3.7,-3.9
W.P. Kuala Lumpur,1/7/2018,9,-1.9,1.7
W.P. Kuala Lumpur,1/8/2018,9,-1.7,0
W.P. Kuala Lumpur,1/9/2018,9,0.4,2.2
W.P. Kuala Lumpur,1/10/2018,9,0.3,0
W.P. Kuala Lumpur,1/11/2018,9,0.2,-0.3
W.P. Kuala Lumpur,1/12/2018,9,0.3,0
W.P. Kuala Lumpur,1/1/2019,9,-0.4,-0.5
W.P. Kuala Lumpur,1/2/2019,9,-0.4,0.5
W.P. Kuala Lumpur,1/3/2019,9,0,0
W.P. Kuala Lumpur,1/4/2019,9,-0.6,-0.1
W.P. Kuala Lumpur,1/5/2019,9,-1.2,-0.5
W.P. Kuala Lumpur,1/6/2019,9,3,0.1
W.P. Kuala Lumpur,1/7/2019,9,1.3,0
W.P. Kuala Lumpur,1/8/2019,9,1.6,0.3
W.P. Kuala Lumpur,1/9/2019,9,0,0.6
W.P. Kuala Lumpur,1/10/2019,9,0.2,0.2
W.P. Kuala Lumpur,1/11/2019,9,0.4,0
W.P. Kuala Lumpur,1/12/2019,9,-0.3,-0.7
W.P. Kuala Lumpur,1/1/2020,9,0.4,0.1
W.P. Kuala Lumpur,1/2/2020,9,-0.4,-0.4
W.P. Kuala Lumpur,1/3/2020,9,-1.1,-0.6
W.P. Kuala Lumpur,1/4/2020,9,-1,0
W.P. Kuala Lumpur,1/5/2020,9,-0.5,-0.1
W.P. Kuala Lumpur,1/6/2020,9,-0.6,0
W.P. Kuala Lumpur,1/7/2020,9,-0.8,-0.2
W.P. Kuala Lumpur,1/8/2020,9,-0.4,0.6
W.P. Kuala Lumpur,1/9/2020,9,-1,0.1
W.P. Kuala Lumpur,1/10/2020,9,-0.9,0.3
W.P. Kuala Lumpur,1/11/2020,9,-1,-0.1
W.P. Kuala Lumpur,1/12/2020,9,-0.1,0.2
W.P. Kuala Lumpur,1/1/2021,9,-0.2,0
W.P. Kuala Lumpur,1/2/2021,9,0.2,0
W.P. Kuala Lumpur,1/3/2021,9,2.1,1.3
W.P. Kuala Lumpur,1/4/2021,9,2.1,0
W.P. Kuala Lumpur,1/5/2021,9,2.1,-0.1
W.P. Kuala Lumpur,1/6/2021,9,2.1,0
W.P. Kuala Lumpur,1/7/2021,9,2.3,0
W.P. Kuala Lumpur,1/8/2021,9,1.6,0
W.P. Kuala Lumpur,1/9/2021,9,1.5,0
W.P. Kuala Lumpur,1/10/2021,9,0.4,-0.9
W.P. Kuala Lumpur,1/11/2021,9,0.5,0
W.P. Kuala Lumpur,1/12/2021,9,-0.8,-1.1
W.P. Kuala Lumpur,1/1/2022,9,0.1,0.9
W.P. Kuala Lumpur,1/2/2022,9,-0.3,-0.4
W.P. Kuala Lumpur,1/3/2022,9,-1.4,0.1
W.P. Kuala Lumpur,1/4/2022,9,-1.2,0.2
W.P. Kuala Lumpur,1/5/2022,9,-1.2,-0.1
W.P. Kuala Lumpur,1/6/2022,9,-0.4,0.9
W.P. Kuala Lumpur,1/7/2022,9,0,0.4
W.P. Kuala Lumpur,1/8/2022,9,1.4,1.4
W.P. Kuala Lumpur,1/9/2022,9,2,0.6
W.P. Kuala Lumpur,1/10/2022,9,2.5,-0.4
W.P. Kuala Lumpur,1/11/2022,9,2,-0.5
W.P. Kuala Lumpur,1/12/2022,9,3.4,0.3
W.P. Kuala Lumpur,1/1/2023,9,2.8,0.4
W.P. Kuala Lumpur,1/2/2023,9,3.4,0.3
W.P. Kuala Lumpur,1/3/2023,9,3.6,0.3
W.P. Kuala Lumpur,1/4/2023,9,3.8,0.3
W.P. Kuala Lumpur,1/5/2023,9,4,0.1
W.P. Kuala Lumpur,1/6/2023,9,3.2,0.2
W.P. Kuala Lumpur,1/7/2023,9,2.6,-0.3
W.P. Kuala Lumpur,1/8/2023,9,1.2,0.1
W.P. Kuala Lumpur,1/9/2023,9,0.4,-0.2
W.P. Kuala Lumpur,1/10/2023,9,1.5,0.6
W.P. Kuala Lumpur,1/11/2023,9,2.1,0.1
W.P. Kuala Lumpur,1/12/2023,9,2.1,0.3
W.P. Kuala Lumpur,1/1/2024,9,1.8,0.1
W.P. Kuala Lumpur,1/2/2024,9,1.4,-0.2
W.P. Kuala Lumpur,1/3/2024,9,0.9,-0.3
W.P. Kuala Lumpur,1/4/2024,9,3.1,2.6
W.P. Kuala Lumpur,1/5/2024,9,3.1,0.1
W.P. Kuala Lumpur,1/6/2024,9,3.2,0.3
W.P. Kuala Lumpur,1/7/2024,9,3.5,0.1
W.P. Kuala Lumpur,1/8/2024,9,3.4,-0.1
W.P. Kuala Lumpur,1/9/2024,9,4.8,1.2
W.P. Kuala Lumpur,1/10/2024,9,3.1,-1
W.P. Kuala Lumpur,1/11/2024,9,3.8,0.8
W.P. Kuala Lumpur,1/12/2024,9,3.3,-0.2
W.P. Kuala Lumpur,1/1/2025,9,3.9,0.6
W.P. Kuala Lumpur,1/2/2025,9,4.2,0.2
W.P. Kuala Lumpur,1/3/2025,9,5.1,0.6
W.P. Kuala Lumpur,1/4/2025,9,3.4,1
W.P. Kuala Lumpur,1/5/2025,9,2.7,-0.6
W.P. Kuala Lumpur,1/6/2025,9,2.5,0.1
W.P. Kuala Lumpur,1/7/2025,9,1.8,-0.6
W.P. Labuan,1/2/2010,9,,-0.1
W.P. Labuan,1/3/2010,9,,0
W.P. Labuan,1/4/2010,9,,0
W.P. Labuan,1/5/2010,9,,0
W.P. Labuan,1/6/2010,9,,0
W.P. Labuan,1/7/2010,9,,0
W.P. Labuan,1/8/2010,9,,-0.1
W.P. Labuan,1/9/2010,9,,-0.2
W.P. Labuan,1/10/2010,9,,0
W.P. Labuan,1/11/2010,9,,0
W.P. Labuan,1/12/2010,9,,0
W.P. Labuan,1/1/2011,9,-0.4,0
W.P. Labuan,1/2/2011,9,-0.3,0
W.P. Labuan,1/3/2011,9,-0.3,0
W.P. Labuan,1/4/2011,9,3.2,3.5
W.P. Labuan,1/5/2011,9,3.2,0
W.P. Labuan,1/6/2011,9,3.2,0
W.P. Labuan,1/7/2011,9,8.4,5
W.P. Labuan,1/8/2011,9,8.5,0
W.P. Labuan,1/9/2011,9,10,1.2
W.P. Labuan,1/10/2011,9,10,0
W.P. Labuan,1/11/2011,9,9.9,-0.1
W.P. Labuan,1/12/2011,9,9.9,0
W.P. Labuan,1/1/2012,9,9.9,0
W.P. Labuan,1/2/2012,9,9.9,0
W.P. Labuan,1/3/2012,9,9.9,0
W.P. Labuan,1/4/2012,9,6,-0.2
W.P. Labuan,1/5/2012,9,6,0
W.P. Labuan,1/6/2012,9,6.8,0.7
W.P. Labuan,1/7/2012,9,1.8,0.1
W.P. Labuan,1/8/2012,9,1.8,0
W.P. Labuan,1/9/2012,9,0.5,0
W.P. Labuan,1/10/2012,9,0.5,0
W.P. Labuan,1/11/2012,9,0.6,0
W.P. Labuan,1/12/2012,9,0.6,0
W.P. Labuan,1/1/2013,9,0.6,0
W.P. Labuan,1/2/2013,9,0.5,-0.2
W.P. Labuan,1/3/2013,9,0.5,0
W.P. Labuan,1/4/2013,9,0.6,0
W.P. Labuan,1/5/2013,9,0.6,0
W.P. Labuan,1/6/2013,9,-0.1,0
W.P. Labuan,1/7/2013,9,-0.2,0
W.P. Labuan,1/8/2013,9,-0.2,0
W.P. Labuan,1/9/2013,9,-0.2,0
W.P. Labuan,1/10/2013,9,-0.2,0
W.P. Labuan,1/11/2013,9,0.9,1.1
W.P. Labuan,1/12/2013,9,3.5,2.6
W.P. Labuan,1/1/2014,9,3.9,0.3
W.P. Labuan,1/2/2014,9,4.1,0
W.P. Labuan,1/3/2014,9,4.1,0
W.P. Labuan,1/4/2014,9,4.1,0
W.P. Labuan,1/5/2014,9,4.1,0
W.P. Labuan,1/6/2014,9,4.1,0
W.P. Labuan,1/7/2014,9,3.9,-0.2
W.P. Labuan,1/8/2014,9,3.9,0
W.P. Labuan,1/9/2014,9,3.9,0
W.P. Labuan,1/10/2014,9,4.1,0.2
W.P. Labuan,1/11/2014,9,3,0
W.P. Labuan,1/12/2014,9,0.3,0
W.P. Labuan,1/1/2015,9,0,0
W.P. Labuan,1/2/2015,9,-0.2,-0.2
W.P. Labuan,1/3/2015,9,-0.4,-0.3
W.P. Labuan,1/4/2015,9,-0.5,-0.1
W.P. Labuan,1/5/2015,9,-0.5,0
W.P. Labuan,1/6/2015,9,-0.3,0.3
W.P. Labuan,1/7/2015,9,1.6,1.7
W.P. Labuan,1/8/2015,9,1.6,0
W.P. Labuan,1/9/2015,9,1.7,0.1
W.P. Labuan,1/10/2015,9,1.2,-0.3
W.P. Labuan,1/11/2015,9,1.2,0
W.P. Labuan,1/12/2015,9,1.1,-0.1
W.P. Labuan,1/1/2016,9,1.1,0
W.P. Labuan,1/2/2016,9,1.5,0.2
W.P. Labuan,1/3/2016,9,1.7,-0.1
W.P. Labuan,1/4/2016,9,1.8,0
W.P. Labuan,1/5/2016,9,1.8,0
W.P. Labuan,1/6/2016,9,1.6,0.1
W.P. Labuan,1/7/2016,9,-0.3,-0.2
W.P. Labuan,1/8/2016,9,2.8,3
W.P. Labuan,1/9/2016,9,2.4,-0.3
W.P. Labuan,1/10/2016,9,2.8,0.1
W.P. Labuan,1/11/2016,9,3.3,0.5
W.P. Labuan,1/12/2016,9,2.7,-0.7
W.P. Labuan,1/1/2017,9,2.5,-0.2
W.P. Labuan,1/2/2017,9,2.2,-0.1
W.P. Labuan,1/3/2017,9,2.3,0
W.P. Labuan,1/4/2017,9,2,-0.3
W.P. Labuan,1/5/2017,9,1.9,-0.1
W.P. Labuan,1/6/2017,9,2.2,0.3
W.P. Labuan,1/7/2017,9,2.1,-0.3
W.P. Labuan,1/8/2017,9,-0.8,0.1
W.P. Labuan,1/9/2017,9,-0.4,0.2
W.P. Labuan,1/10/2017,9,-0.5,0
W.P. Labuan,1/11/2017,9,-1.2,-0.2
W.P. Labuan,1/12/2017,9,-0.4,0.1
W.P. Labuan,1/1/2018,9,-0.3,0
W.P. Labuan,1/2/2018,9,0,0.2
W.P. Labuan,1/3/2018,9,0,0
W.P. Labuan,1/4/2018,9,0.1,-0.3
W.P. Labuan,1/5/2018,9,0.2,0
W.P. Labuan,1/6/2018,9,-3.3,-3.1
W.P. Labuan,1/7/2018,9,-3.1,-0.1
W.P. Labuan,1/8/2018,9,-3,0.3
W.P. Labuan,1/9/2018,9,-0.2,3
W.P. Labuan,1/10/2018,9,0.1,0.3
W.P. Labuan,1/11/2018,9,0.2,-0.1
W.P. Labuan,1/12/2018,9,0.2,0.1
W.P. Labuan,1/1/2019,9,0.1,-0.1
W.P. Labuan,1/2/2019,9,-0.8,-0.8
W.P. Labuan,1/3/2019,9,-0.5,0.3
W.P. Labuan,1/4/2019,9,-0.2,0.1
W.P. Labuan,1/5/2019,9,-0.5,-0.3
W.P. Labuan,1/6/2019,9,2.8,0.1
W.P. Labuan,1/7/2019,9,2.5,-0.3
W.P. Labuan,1/8/2019,9,2.9,0.6
W.P. Labuan,1/9/2019,9,-0.3,-0.1
W.P. Labuan,1/10/2019,9,-0.4,0.1
W.P. Labuan,1/11/2019,9,-0.3,0
W.P. Labuan,1/12/2019,9,-0.3,0.1
W.P. Labuan,1/1/2020,9,-0.3,-0.1
W.P. Labuan,1/2/2020,9,0.1,-0.3
W.P. Labuan,1/3/2020,9,-0.3,-0.1
W.P. Labuan,1/4/2020,9,-0.4,0
W.P. Labuan,1/5/2020,9,-0.1,0
W.P. Labuan,1/6/2020,9,0.2,0.3
W.P. Labuan,1/7/2020,9,0.9,0.4
W.P. Labuan,1/8/2020,9,-0.3,-0.6
W.P. Labuan,1/9/2020,9,0.2,0.3
W.P. Labuan,1/10/2020,9,0.2,0.1
W.P. Labuan,1/11/2020,9,0.2,0
W.P. Labuan,1/12/2020,9,0,-0.1
W.P. Labuan,1/1/2021,9,0.6,0.5
W.P. Labuan,1/2/2021,9,1,0.1
W.P. Labuan,1/3/2021,9,3,1.8
W.P. Labuan,1/4/2021,9,3.7,0.7
W.P. Labuan,1/5/2021,9,3.8,0.2
W.P. Labuan,1/6/2021,9,3.5,0
W.P. Labuan,1/7/2021,9,3,0
W.P. Labuan,1/8/2021,9,3.6,0
W.P. Labuan,1/9/2021,9,3.3,0
W.P. Labuan,1/10/2021,9,3,-0.2
W.P. Labuan,1/11/2021,9,3,0.1
W.P. Labuan,1/12/2021,9,3,-0.1
W.P. Labuan,1/1/2022,9,2.9,0.3
W.P. Labuan,1/2/2022,9,2.4,-0.3
W.P. Labuan,1/3/2022,9,1,0.4
W.P. Labuan,1/4/2022,9,-0.2,-0.6
W.P. Labuan,1/5/2022,9,-0.2,0.2
W.P. Labuan,1/6/2022,9,-0.7,-0.5
W.P. Labuan,1/7/2022,9,-0.2,0.4
W.P. Labuan,1/8/2022,9,-0.4,-0.2
W.P. Labuan,1/9/2022,9,0.1,0.5
W.P. Labuan,1/10/2022,9,-0.3,-0.7
W.P. Labuan,1/11/2022,9,-0.2,0.2
W.P. Labuan,1/12/2022,9,-0.6,-0.5
W.P. Labuan,1/1/2023,9,-0.7,0.2
W.P. Labuan,1/2/2023,9,0.1,0.5
W.P. Labuan,1/3/2023,9,1.5,1.8
W.P. Labuan,1/4/2023,9,1.2,-0.8
W.P. Labuan,1/5/2023,9,0.9,-0.1
W.P. Labuan,1/6/2023,9,0.7,-0.6
W.P. Labuan,1/7/2023,9,-0.2,-0.6
W.P. Labuan,1/8/2023,9,0,0.1
W.P. Labuan,1/9/2023,9,-1,-0.5
W.P. Labuan,1/10/2023,9,-0.7,-0.3
W.P. Labuan,1/11/2023,9,-0.9,0
W.P. Labuan,1/12/2023,9,0.2,0.7
W.P. Labuan,1/1/2024,9,2.6,2.5
W.P. Labuan,1/2/2024,9,2,0
W.P. Labuan,1/3/2024,9,0.2,0
W.P. Labuan,1/4/2024,9,1.1,0
W.P. Labuan,1/5/2024,9,1.1,0
W.P. Labuan,1/6/2024,9,1.8,0
W.P. Labuan,1/7/2024,9,2.4,0
W.P. Labuan,1/8/2024,9,2.3,0
W.P. Labuan,1/9/2024,9,2.8,0
W.P. Labuan,1/10/2024,9,3.1,0
W.P. Labuan,1/11/2024,9,3.1,0
W.P. Labuan,1/12/2024,9,2.5,0
W.P. Labuan,1/1/2025,9,0,0
W.P. Labuan,1/2/2025,9,0,0
W.P. Labuan,1/3/2025,9,0,0
W.P. Labuan,1/4/2025,9,0,0
W.P. Labuan,1/5/2025,9,0,0
W.P. Labuan,1/6/2025,9,0,0
W.P. Labuan,1/7/2025,9,0,0
W.P. Putrajaya,1/2/2010,9,,-0.4
W.P. Putrajaya,1/3/2010,9,,0
W.P. Putrajaya,1/4/2010,9,,-0.1
W.P. Putrajaya,1/5/2010,9,,-0.1
W.P. Putrajaya,1/6/2010,9,,0
W.P. Putrajaya,1/7/2010,9,,0.1
W.P. Putrajaya,1/8/2010,9,,0
W.P. Putrajaya,1/9/2010,9,,-0.1
W.P. Putrajaya,1/10/2010,9,,-0.2
W.P. Putrajaya,1/11/2010,9,,-0.3
W.P. Putrajaya,1/12/2010,9,,-0.1
W.P. Putrajaya,1/1/2011,9,-1.1,0.1
W.P. Putrajaya,1/2/2011,9,-0.7,0
W.P. Putrajaya,1/3/2011,9,-0.7,0
W.P. Putrajaya,1/4/2011,9,0.8,1.4
W.P. Putrajaya,1/5/2011,9,0.9,0
W.P. Putrajaya,1/6/2011,9,0.6,-0.3
W.P. Putrajaya,1/7/2011,9,0.2,-0.3
W.P. Putrajaya,1/8/2011,9,0,-0.2
W.P. Putrajaya,1/9/2011,9,0,-0.1
W.P. Putrajaya,1/10/2011,9,0.2,0
W.P. Putrajaya,1/11/2011,9,0.5,0
W.P. Putrajaya,1/12/2011,9,0.7,0.1
W.P. Putrajaya,1/1/2012,9,2.5,1.9
W.P. Putrajaya,1/2/2012,9,2.3,-0.2
W.P. Putrajaya,1/3/2012,9,2.3,0
W.P. Putrajaya,1/4/2012,9,0.9,0
W.P. Putrajaya,1/5/2012,9,0.9,0
W.P. Putrajaya,1/6/2012,9,1.2,0
W.P. Putrajaya,1/7/2012,9,1.5,0
W.P. Putrajaya,1/8/2012,9,1.3,-0.4
W.P. Putrajaya,1/9/2012,9,1.3,-0.1
W.P. Putrajaya,1/10/2012,9,1,-0.3
W.P. Putrajaya,1/11/2012,9,1.2,0.2
W.P. Putrajaya,1/12/2012,9,0.8,-0.3
W.P. Putrajaya,1/1/2013,9,-1.1,0
W.P. Putrajaya,1/2/2013,9,-1.1,-0.2
W.P. Putrajaya,1/3/2013,9,-1.1,0
W.P. Putrajaya,1/4/2013,9,-0.9,0.2
W.P. Putrajaya,1/5/2013,9,-0.9,0
W.P. Putrajaya,1/6/2013,9,-0.9,0
W.P. Putrajaya,1/7/2013,9,-1.1,-0.2
W.P. Putrajaya,1/8/2013,9,-0.7,0
W.P. Putrajaya,1/9/2013,9,-0.6,0
W.P. Putrajaya,1/10/2013,9,-0.3,0
W.P. Putrajaya,1/11/2013,9,-0.2,0.3
W.P. Putrajaya,1/12/2013,9,1.2,1.1
W.P. Putrajaya,1/1/2014,9,1.2,0
W.P. Putrajaya,1/2/2014,9,1.4,0
W.P. Putrajaya,1/3/2014,9,1.6,0.2
W.P. Putrajaya,1/4/2014,9,3.1,1.7
W.P. Putrajaya,1/5/2014,9,3.1,0
